term,en,pl
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds126,I left my tower and headed down towards the grand hall.,"Wyszedłem z mojej wieży i ruszyłem w dół, w stronę wielkiej sali."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds127,"But in the hall, I spotted Uncle Pointer heading down the stairs.","Ale w sali zauważyłam, jak wujek Pointer schodzi po schodach."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds128,"I vacated the library - but before I could begin my ascent, Professor Pointer appeared.","Opuściłam bibliotekę - ale zanim zdążyłam zacząć wchodzić na górę, pojawił się profesor Pointer."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds129,"He emerged from the Pointer staircase, crossed the hall, and begun up the Fellow staircase.","Wyszedł z klatki schodowej Pointerów, przeszedł przez salę i zaczął wchodzić po schodach Fellowów."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds130,As I was passing through the front door... Penelope called out from behind me.,Kiedy przechodziłam przez frontowe drzwi... Penelope zawołała za mną.
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds131,"I enquired about the Professor, and she told me he'd gone up the Fellow tower.","Zapytałam o profesora, a ona powiedziała mi, że poszedł na górę, do wieży Fellowów."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds132,"Poppy and I went in.
Freya was right there... laying on her back.","Weszłyśmy z Poppy do środka.
Freya leżała tam... na plecach."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds133,I spotted Detective Hawkshaw coming out of the library.,Zauważyłem detektyw Hawkshaw wychodzącą z biblioteki.
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds134,I thought she was playing a trick on me... so I punched her in the face.,"Pomyślałam, że robi mi kawał... więc uderzyłam ją w twarz."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds135,"I ran up the stairs, hoping to catch up with him, but Felix appeared and blocked my path.","Pobiegłam po schodach, mając nadzieję go dogonić, ale pojawił się Felix i zablokował mi drogę."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds136,"Back in the hallway, I bumped into a very concerned-looking Penelope.",Z powrotem w korytarzu wpadłem na bardzo zaniepokojoną Penelope.
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds137,"She was heading up Fellow tower to find Professor Pointer, so I escorted her.","Szła w górę wieży Fellowów, żeby znaleźć profesora Pointera, więc jej towarzyszyłem."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds138,"Poppy left the room for a while. When she came back, she had her father with her -and Fifi, too.","Poppy wyszła na chwilę z pokoju. Gdy wróciła, była z nią jej ojciec... i Fifi też."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds139,Felix and Penny arrived shortly after we did...,Felix i Penny przyszli wkrótce po nas...
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds140,"A moment later, we were gazing down on the body of poor Freya.",Chwilę później patrzyliśmy na ciało biednej Freyi.
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds142,"Then, I took a sample of the red paint on the unfinished painting.",Wtedy pobrałam próbkę czerwonej farby z niedokończonego obrazu.
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds143,She took me down to the library. We were in there about fifteen minutes.,Zaprowadziła mnie do biblioteki. Byliśmy tam jakieś piętnaście minut.
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds144,I quickly decided that I should leave also.,"Szybko zdecydowałem, że też powinnam wyjść."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds145,I took Penelope with me and we both went back to our rooms in Pointer tower.,Zabrałem Penelope ze sobą i oboje wróciliśmy do naszych pokoi w wieży Pointerów.
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds146,...,...
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds147,I wanted to go back to my room... but I realised nobody had told Detective Hawkshaw anything.,"Chciałem wrócić do swojego pokoju... ale zorientowałem się, że nikt nic nie powiedział detektyw Hawkshaw."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds148,An unremarkable hour passed before the gardener finally made his appearance.,"Minęła niczym niewyróżniająca się godzina, zanim w końcu pojawił się ogrodnik."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds149,I think she was annoyed about being made to wait outside so long.,"Myślę, że była zirytowana tym, że musiała tak długo czekać na zewnątrz."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds150,But when I told her about Freya... she fell silent.,Ale kiedy powiedziałem jej o Freyi... zamilkła.
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds59,All the statements line up with each other.,Wszystkie zeznania się ze sobą zgadzają.
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds60,Some of them even seem to specifically [h]confirm[/h] each other.,Niektóre wręcz wydają się wzajemnie [h]potwierdzać[/h].
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds61,...,...
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds65,To see if anyone's been [h]lying[/h].,"Żeby sprawdzić, czy ktoś [h]kłamie[/h]."
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds66,They don't just line [h]up.[/h],One nie tylko się [h]zgadzają.[/h]
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds69,That's disappointing...,To rozczarowujące...
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds70,What is?,Co takiego?
Conversation/SALLYSTORY 1 THE STATEMENTS/Section ds8,That's all the statements collected...,To już wszystkie zebrane zeznania...
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds10,Was Freya stabbed by her own painting?,Czy Freya została dźgnięta przez własny obraz?
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds12,We know a little more about the crime scene now...,Wiemy już trochę więcej o miejscu zbrodni...
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds13,,
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds14,I think you're right.,Chyba masz rację.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds15,Either it's a very strange coincidence... or somebody set it up.,Albo to bardzo dziwny zbieg okoliczności... albo ktoś to zaaranżował.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds16,[h]Why.[/h],[h]Dlaczego.[/h]
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds17,I have a question.,Mam pytanie.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds18,Why? To distract us?,Dlaczego? Żeby nas rozproszyć?
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds19,Possibly.,Możliwe.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds20,"Well, it worked.","Cóż, zadziałało."
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds21,Possibly.,Możliwe.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds22,Somebody deliberately put blood in the paint pot? -and hid that feather after the crime?,Ktoś celowo wlał krew do słoika z farbą? ...i ukrył to pióro po zbrodni?
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds23,Flora's the only person who could've hidden the feather. Unless someone took it from her?,"Flora to jedyna osoba, która mogła ukryć to pióro. Chyba że ktoś jej je zabrał?"
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds30,...let's go over what we [h]do[/h] know.,"...przejdźmy przez to, co [h]faktycznie[/h] wiemy."
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds31,The door was locked the whole time.,Drzwi były zamknięte przez cały czas.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds32,"Normally, it can [h]only[/h] be opened from the inside.",Normalnie da się je otworzyć [h]tylko[/h] od środka.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds33,Pointer said he couldn't see Freya from his telescope. ,"Pointer powiedział, że nie widział Freyi przez swój teleskop."
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds34,Except Flora survived. She didn't get a stab wound like Freya did.,Tyle że Flora przeżyła. Nie miała rany kłutej jak Freya.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds35,So whatever got Freya... got Flora too?,Więc cokolwiek dopadło Freyę... dopadło też Florę?
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds36,"If there was no [h]knife[/h], then what [h]did[/h] stab Freya?","Jeśli nie było [h]noża,[/h] to co [h]właściwie[/h] dźgnęło Freyę?"
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds37,"It could be anything.
It might not even be important.","To mogło być cokolwiek.
Może to nawet nie jest ważne."
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds42,The angle of Freya's wound suggests she was stabbed at a perfect right angle.,"Kąt rany Freyi sugeruje, że została dźgnięta pod idealnie prostym kątem."
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds44,"Through the painting?
...wouldn't that leave a hole?","Przez obraz?
...czy to nie zostawiłoby dziury?"
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds45,"Okay, well... how about this-","Dobra, no cóż... a może tak-"
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds46,How do we know Freya was stabbed [h]before[/h] she fell over?,"Skąd wiemy, że Freya została dźgnięta [h]zanim[/h] upadła?"
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds47,Maybe her being stabbed and her falling over are completely unrelated.,Może dźgnięcie i upadek w ogóle nie są ze sobą powiązane.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds48,...,...
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds49,It [h]stayed[/h] locked until Fitz kicked it down.,"[h]Pozostały[/h] zamknięte, dopóki Fitz ich nie wyważył."
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds51,Maybe something went through it.,Może coś przez nie przeszło.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds53,Hold on.,Czekaj no.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds56,But he [h]did[/h] see Flora - lying by the window.,Ale [h]widział[/h] Florę - leżącą przy oknie.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds58,"Somehow, Freya ended up lying on her back - still perfectly in line with her painting.",Jakoś tak Freya skończyła leżąc na plecach - wciąż idealnie w linii ze swoim obrazem.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds59,How is it not important!?,Jak to nie jest ważne!?
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds60,...,...
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds61,"Right now I'm less interested in the [h]what,[/h] and more interested in the [h]how.[/h]","W tej chwili mniej interesuje mnie [h]co,[/h] a bardziej [h]jak.[/h]"
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds62,But she was standing right up by the canvas.,Ale stała tuż przy płótnie.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds65,That is - from directly in front of her.,To znaczy - bezpośrednio przed nią.
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds66,Can't decide if I'm disappointed or relieved...,"Nie mogę się zdecydować, czy jestem rozczarowany, czy odczuwam ulgę..."
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds68,So. What d'you think?,No. Co myślisz?
Conversation/SALLYSTORY 2 THE CRIME SCENE/Section ds69,...,...
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds11,,
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds12,So... this is [h]Pointer's[/h] secret lab?,Więc... to tajne laboratorium [h]Pointera[/h]?
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds13,Definitely seems like he's the one using it.,"Zdecydowanie wygląda na to, że to on go używa."
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds14,"Right.
But if Pointer's the [h]only[/h] one who comes down here...","No tak.
Ale jeśli Pointer jest [h]jedynym,[/h] kto tu schodzi..."
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds15,Why would he need to lock his research in a safe? Who's he hiding it from?,Po co miałby zamykać swoje badania w sejfie? Przed kim je ukrywa?
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds16,He's just paranoid. Especially about his golden beetle.,Po prostu jest paranoikiem. Zwłaszcza jeśli chodzi o jego złotego żuka.
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds18,"What do you think he's trying to [h]do[/h], exactly?","Jak myślisz, co dokładnie próbuje [h]zrobić[/h]?"
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds19,"Why?
Because it's rare?","Dlaczego?
Bo jest rzadki?"
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds20,Because it's gold?,Bo jest złoty?
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds21,...is that it?,...o to chodzi?
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds22,I think so. I don't think he cares about [h]entomology[/h] any more than he cares about astronomy.,"Chyba tak. Nie sądzę, żeby zależało mu na [h]entomologii[/h] bardziej niż na astronomii."
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds23,He just wants to get one over on Felix.,Po prostu chce dokopać Felixowi.
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds24,"If he can breed his own gold, suddenly Poppy's inheritance is looking pretty... uh-","Jeśli uda mu się wyhodować własne złoto, to nagle spadek Poppy zaczyna wyglądać dość... yy-"
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds25,Infinite.,Nieskończony.
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds26,...,...
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds27,Might explain why he was so worried about losing the beetle.,"To by tłumaczyło, czemu tak się martwił o utratę żuka."
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds28,Maybe somebody [h]did[/h] steal it...,Może ktoś [h]jednak[/h] go ukradł...
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds31,Might've been Freya [h]after[/h] all.,Może to [h]jednak[/h] była Freya.
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds34,...I think we're still missing the bigger picture.,...chyba wciąż umyka nam szerszy obraz sytuacji.
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds37,There's no way this is all just about a beetle.,"To niemożliwe, żeby to wszystko było tylko o żuka."
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds38,,
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds39,We [h]know[/h] she was trying to get through the secret door in the garden.,"[h]Wiemy,[/h] że próbowała dostać się przez tajne drzwi w ogrodzie."
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds40,"She might not have known what was [h]down[/h] here, though.","Chociaż może nie wiedziała, co jest tu [h]na dole.[/h]"
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds41,Maybe she was just curious.,Może po prostu była ciekawska.
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds42,"Curious, sure.
But not naive.","Ciekawska, jasne.
Ale nie naiwna."
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds44,I guess not a lot of people know about the secret entrance.,Chyba niewiele osób wie o tym tajnym wejściu.
Conversation/SALLYSTORY 3 THE LABORATORY/Section ds45,I reckon she knew what was going on.,"Podejrzewam, że wiedziała, co się dzieje."
